location,date,total_cases,new_cases,total_deaths,new_deaths,new_cases_smoothed,new_deaths_smoothed,people_vaccinated,people_fully_vaccinated,Year,Month,Day
Pakistan,2023-05-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Wednesday
Pakistan,2023-05-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Thursday
Pakistan,2023-05-19,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Friday
Pakistan,2023-05-20,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Saturday
Pakistan,2023-05-21,1580631.0,0.0,30656.0,0.0,0.0,0.0,165546707.0,140440424.0,2023,May,Sunday
Pakistan,2023-05-22,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Monday
Pakistan,2023-05-23,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Tuesday
Pakistan,2023-05-24,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Wednesday
Pakistan,2023-05-25,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Thursday
Pakistan,2023-05-26,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Friday
Pakistan,2023-05-27,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Saturday
Pakistan,2023-05-28,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Sunday
Pakistan,2023-05-29,1580631.0,0.0,30656.0,0.0,0.0,0.0,165548396.0,140444546.0,2023,May,Monday
Pakistan,2023-05-30,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Tuesday
Pakistan,2023-05-31,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,May,Wednesday
Pakistan,2023-06-01,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Thursday
Pakistan,2023-06-02,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Friday
Pakistan,2023-06-03,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Saturday
Pakistan,2023-06-04,1580631.0,0.0,30656.0,0.0,0.0,0.0,165551403.0,140451320.0,2023,June,Sunday
Pakistan,2023-06-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Monday
Pakistan,2023-06-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Tuesday
Pakistan,2023-06-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Wednesday
Pakistan,2023-06-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Thursday
Pakistan,2023-06-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Friday
Pakistan,2023-06-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Saturday
Pakistan,2023-06-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,165554838.0,140456876.0,2023,June,Sunday
Pakistan,2023-06-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Monday
Pakistan,2023-06-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Tuesday
Pakistan,2023-06-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Wednesday
Pakistan,2023-06-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Thursday
Pakistan,2023-06-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Friday
Pakistan,2023-06-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Saturday
Pakistan,2023-06-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,165559158.0,140461565.0,2023,June,Sunday
Pakistan,2023-06-19,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Monday
Pakistan,2023-06-20,1580631.0,0.0,30656.0,0.0,0.0,0.0,165560136.0,140466099.0,2023,June,Tuesday
Pakistan,2023-06-21,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Wednesday
Pakistan,2023-06-22,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Thursday
Pakistan,2023-06-23,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Friday
Pakistan,2023-06-24,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Saturday
Pakistan,2023-06-25,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Sunday
Pakistan,2023-06-26,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Monday
Pakistan,2023-06-27,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Tuesday
Pakistan,2023-06-28,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Wednesday
Pakistan,2023-06-29,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Thursday
Pakistan,2023-06-30,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,June,Friday
Pakistan,2023-07-01,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Saturday
Pakistan,2023-07-02,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Sunday
Pakistan,2023-07-03,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Monday
Pakistan,2023-07-04,1580631.0,0.0,30656.0,0.0,0.0,0.0,165563084.0,140470965.0,2023,July,Tuesday
Pakistan,2023-07-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Wednesday
Pakistan,2023-07-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Thursday
Pakistan,2023-07-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Friday
Pakistan,2023-07-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Saturday
Pakistan,2023-07-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Sunday
Pakistan,2023-07-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Monday
Pakistan,2023-07-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,165564537.0,140472499.0,2023,July,Tuesday
Pakistan,2023-07-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Wednesday
Pakistan,2023-07-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Thursday
Pakistan,2023-07-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Friday
Pakistan,2023-07-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Saturday
Pakistan,2023-07-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Sunday
Pakistan,2023-07-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Monday
Pakistan,2023-07-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Tuesday
Pakistan,2023-07-19,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Wednesday
Pakistan,2023-07-20,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Thursday
Pakistan,2023-07-21,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Friday
Pakistan,2023-07-22,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Saturday
Pakistan,2023-07-23,1580631.0,0.0,30656.0,0.0,0.0,0.0,165566685.0,140474659.0,2023,July,Sunday
Pakistan,2023-07-24,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Monday
Pakistan,2023-07-25,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Tuesday
Pakistan,2023-07-26,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Wednesday
Pakistan,2023-07-27,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Thursday
Pakistan,2023-07-28,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Friday
Pakistan,2023-07-29,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Saturday
Pakistan,2023-07-30,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Sunday
Pakistan,2023-07-31,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,July,Monday
Pakistan,2023-08-01,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Tuesday
Pakistan,2023-08-02,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Wednesday
Pakistan,2023-08-03,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Thursday
Pakistan,2023-08-04,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Friday
Pakistan,2023-08-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Saturday
Pakistan,2023-08-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,August,Sunday
Pakistan,2023-08-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Monday
Pakistan,2023-08-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Tuesday
Pakistan,2023-08-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Wednesday
Pakistan,2023-08-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Thursday
Pakistan,2023-08-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Friday
Pakistan,2023-08-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Saturday
Pakistan,2023-08-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Sunday
Pakistan,2023-08-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Monday
Pakistan,2023-08-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,August,Tuesday
Pakistan,2023-08-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Wednesday
Pakistan,2023-08-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Thursday
Pakistan,2023-08-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Friday
Pakistan,2023-08-19,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Saturday
Pakistan,2023-08-20,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,August,Sunday
Pakistan,2023-08-21,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Monday
Pakistan,2023-08-22,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Tuesday
Pakistan,2023-08-23,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Wednesday
Pakistan,2023-08-24,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Thursday
Pakistan,2023-08-25,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Friday
Pakistan,2023-08-26,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Saturday
Pakistan,2023-08-27,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,August,Sunday
Pakistan,2023-08-28,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Monday
Pakistan,2023-08-29,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Tuesday
Pakistan,2023-08-30,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Wednesday
Pakistan,2023-08-31,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,August,Thursday
Pakistan,2023-09-01,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Friday
Pakistan,2023-09-02,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Saturday
Pakistan,2023-09-03,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Sunday
Pakistan,2023-09-04,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Monday
Pakistan,2023-09-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Tuesday
Pakistan,2023-09-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Wednesday
Pakistan,2023-09-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Thursday
Pakistan,2023-09-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Friday
Pakistan,2023-09-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Saturday
Pakistan,2023-09-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,September,Sunday
Pakistan,2023-09-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Monday
Pakistan,2023-09-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Tuesday
Pakistan,2023-09-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Wednesday
Pakistan,2023-09-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Thursday
Pakistan,2023-09-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Friday
Pakistan,2023-09-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Saturday
Pakistan,2023-09-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Sunday
Pakistan,2023-09-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Monday
Pakistan,2023-09-19,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,September,Tuesday
Pakistan,2023-09-20,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Wednesday
Pakistan,2023-09-21,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Thursday
Pakistan,2023-09-22,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Friday
Pakistan,2023-09-23,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Saturday
Pakistan,2023-09-24,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Sunday
Pakistan,2023-09-25,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Monday
Pakistan,2023-09-26,1580631.0,0.0,30656.0,0.0,0.0,0.0,165567890.0,140475871.0,2023,September,Tuesday
Pakistan,2023-09-27,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Wednesday
Pakistan,2023-09-28,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Thursday
Pakistan,2023-09-29,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Friday
Pakistan,2023-09-30,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,September,Saturday
Pakistan,2023-10-01,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Sunday
Pakistan,2023-10-02,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Monday
Pakistan,2023-10-03,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Tuesday
Pakistan,2023-10-04,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Wednesday
Pakistan,2023-10-05,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Thursday
Pakistan,2023-10-06,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Friday
Pakistan,2023-10-07,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Saturday
Pakistan,2023-10-08,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Sunday
Pakistan,2023-10-09,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Monday
Pakistan,2023-10-10,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Tuesday
Pakistan,2023-10-11,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Wednesday
Pakistan,2023-10-12,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Thursday
Pakistan,2023-10-13,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Friday
Pakistan,2023-10-14,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Saturday
Pakistan,2023-10-15,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Sunday
Pakistan,2023-10-16,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Monday
Pakistan,2023-10-17,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Tuesday
Pakistan,2023-10-18,1580631.0,0.0,30656.0,0.0,0.0,0.0,0.0,0.0,2023,October,Wednesday
